EnsemblID,GeneName,ID
ENSMUSG00000020608,Smc6,1460069_at
ENSMUSG00000042632,Pla2g6,1431277_at
ENSMUSG00000042632,Pla2g6,1422147_a_at
ENSMUSG00000042632,Pla2g6,1431278_s_at
ENSMUSG00000025359,Pmel,1422523_at
ENSMUSG00000027556,Car1,1416193_at
ENSMUSG00000034993,Vat1,1438165_x_at
ENSMUSG00000034993,Vat1,1423726_at
ENSMUSG00000074871,Ctsm,1450175_a_at
ENSMUSG00000024858,Grk2,1451992_at
ENSMUSG00000024858,Grk2,1426249_at
ENSMUSG00000028688,Toe1,1432207_a_at
ENSMUSG00000028688,Toe1,1426527_at
ENSMUSG00000062867,Impdh2,1415852_at
ENSMUSG00000062867,Impdh2,1415851_a_at
ENSMUSG00000025357,Dgka,1418578_at
ENSMUSG00000117310,Ptp4a1,1455002_at
ENSMUSG00000117310,Ptp4a1,1449322_at
ENSMUSG00000117310,Ptp4a1,1438657_x_at
ENSMUSG00000117310,Ptp4a1,1419024_at
ENSMUSG00000024067,Dpy30,1423767_at
ENSMUSG00000044709,Gemin7,1435764_a_at
ENSMUSG00000074870,Cts3,1453996_a_at
ENSMUSG00000027559,Car3,1460256_at
ENSMUSG00000027559,Car3,1449434_at
ENSMUSG00000001313,Rnd2,1422670_at
ENSMUSG00000000958,Slc7a7,1447181_s_at
ENSMUSG00000000958,Slc7a7,1417392_a_at
ENSMUSG00000011267,Zfp296,1449231_at
ENSMUSG00000005611,Irag1,1459665_s_at
ENSMUSG00000005611,Irag1,1422245_a_at
ENSMUSG00000036432,Siah2,1448171_at
ENSMUSG00000036432,Siah2,1448170_at
ENSMUSG00000065987,Cd209b,1426157_a_at
ENSMUSG00000065987,Cd209b,1456895_at
ENSMUSG00000022899,Slc15a2,1417600_at
ENSMUSG00000022899,Slc15a2,1424730_a_at
ENSMUSG00000022899,Slc15a2,1447808_s_at
ENSMUSG00000037791,Phf12,1453579_at
ENSMUSG00000037791,Phf12,1434922_at
ENSMUSG00000028670,Lypla2,1417433_at
ENSMUSG00000053332,Gas5,1436222_at
ENSMUSG00000053332,Gas5,1419291_x_at
ENSMUSG00000053332,Gas5,1455904_at
ENSMUSG00000053332,Gas5,1449410_a_at
ENSMUSG00000053332,Gas5,1424843_a_at
ENSMUSG00000061330,Gm6436,1435712_a_at
ENSMUSG00000062933,Gm10123,1417451_a_at
ENSMUSG00000041147,Brca2,1419076_a_at
ENSMUSG00000101209,Gm8524,1423263_at
ENSMUSG00000101209,Gm8524,1423262_a_at
ENSMUSG00000101209,Gm8524,1434127_a_at
ENSMUSG00000113626,Gm7240,1422172_x_at
ENSMUSG00000046997,Spsb4,1451419_at
ENSMUSG00000046997,Spsb4,1451418_a_at
ENSMUSG00000045055,Rpsa-ps2,1448245_at
ENSMUSG00000025355,Mmp19,1421976_at
ENSMUSG00000025355,Mmp19,1421977_at
ENSMUSG00000113836,Gm3325,1422172_x_at
ENSMUSG00000070283,Ndufaf3,1418185_at
ENSMUSG00000074867,Zfp808,1422172_x_at
ENSMUSG00000117202,Gm9349,1423993_at
ENSMUSG00000040966,Slc22a2,1419117_at
ENSMUSG00000113690,Gm36501,1448463_at
ENSMUSG00000089002,Gm23855,1448157_s_at
ENSMUSG00000113151,Gm48690,1448157_s_at
ENSMUSG00000103103,4833445I07Rik,1459927_at
ENSMUSG00000105497,Mir191,1459927_at
ENSMUSG00000065579,Mir425,1459927_at
ENSMUSG00000074865,Zfp934,1422172_x_at
ENSMUSG00000029064,Gnb1,1454696_at
ENSMUSG00000029064,Gnb1,1417432_a_at
ENSMUSG00000029064,Gnb1,1425908_at
ENSMUSG00000054459,Vsnl1,1420955_at
ENSMUSG00000054459,Vsnl1,1450055_at
ENSMUSG00000053565,Eif3k,1452674_a_at
ENSMUSG00000023829,Slc22a1,1418118_at
ENSMUSG00000091183,Gm5141,1422172_x_at
ENSMUSG00000091183,Gm5141,1443441_x_at
ENSMUSG00000021950,Anxa8,1417732_at
ENSMUSG00000021950,Anxa8,1425789_s_at
ENSMUSG00000113637,Gm7049,1430307_a_at
ENSMUSG00000021456,Fbp2,1449088_at
ENSMUSG00000113275,Tubb2a-ps2,1419966_at
ENSMUSG00000113275,Tubb2a-ps2,1452679_at
ENSMUSG00000113275,Tubb2a-ps2,1449683_x_at
ENSMUSG00000078377,Gm4294,1449255_a_at
ENSMUSG00000073434,Wdr90,1426767_at
ENSMUSG00000027562,Car2,1448752_at
ENSMUSG00000069805,Fbp1,1448470_at
ENSMUSG00000030795,Fus,1451285_at
ENSMUSG00000030795,Fus,1442354_at
ENSMUSG00000030795,Fus,1451286_s_at
ENSMUSG00000030795,Fus,1455831_at
ENSMUSG00000003299,Mrpl4,1416510_at
ENSMUSG00000021458,Aopep,1435089_at
ENSMUSG00000021458,Aopep,1460695_a_at
ENSMUSG00000040165,Cd209c,1421562_at
ENSMUSG00000041132,N4bp2l1,1417707_at
ENSMUSG00000048337,Npy4r,1422271_at
ENSMUSG00000078126,Rpl23a-ps3,1426660_x_at
ENSMUSG00000078126,Rpl23a-ps3,1426659_a_at
ENSMUSG00000078126,Rpl23a-ps3,1437975_a_at
ENSMUSG00000078126,Rpl23a-ps3,1437976_x_at
ENSMUSG00000010406,Mrpl52,1415761_at
ENSMUSG00000010406,Mrpl52,1415762_x_at
ENSMUSG00000010406,Mrpl52,1460701_a_at
ENSMUSG00000025354,Dnajc14,1437546_at
ENSMUSG00000025354,Dnajc14,1437547_s_at
ENSMUSG00000025354,Dnajc14,1426553_at
ENSMUSG00000031967,Afg3l1,1418336_at
ENSMUSG00000031967,Afg3l1,1449045_at
ENSMUSG00000066629,Rpl36-ps3,1433510_x_at
ENSMUSG00000066629,Rpl36-ps3,1416520_x_at
ENSMUSG00000037169,Mycn,1417155_at
ENSMUSG00000037169,Mycn,1425922_a_at
ENSMUSG00000040586,Ofd1,1427172_at
ENSMUSG00000005687,Bcas2,1437262_x_at
ENSMUSG00000005687,Bcas2,1418234_s_at
ENSMUSG00000022838,Eaf2,1422120_at
ENSMUSG00000037149,Ddx1,1443098_at
ENSMUSG00000037149,Ddx1,1415915_at
ENSMUSG00000000957,Mmp14,1448383_at
ENSMUSG00000000957,Mmp14,1416572_at
ENSMUSG00000059776,Rpl13-ps6,1450150_a_at
ENSMUSG00000059776,Rpl13-ps6,1455245_x_at
ENSMUSG00000059776,Rpl13-ps6,1460581_a_at
ENSMUSG00000028156,Eif4e,1450908_at
ENSMUSG00000028156,Eif4e,1423220_at
ENSMUSG00000028156,Eif4e,1450909_at
ENSMUSG00000028156,Eif4e,1444010_at
ENSMUSG00000092341,Malat1,1438403_s_at
ENSMUSG00000092341,Malat1,1418188_a_at
ENSMUSG00000092341,Malat1,1452378_at
ENSMUSG00000092341,Malat1,1427285_s_at
ENSMUSG00000092341,Malat1,1418189_s_at
ENSMUSG00000092341,Malat1,1429060_at
ENSMUSG00000092341,Malat1,1436202_at
ENSMUSG00000032449,Slc25a36,1438520_at
ENSMUSG00000032449,Slc25a36,1419656_at
ENSMUSG00000032449,Slc25a36,1419657_a_at
ENSMUSG00000092274,Neat1,1428083_at
ENSMUSG00000092274,Neat1,1442881_at
ENSMUSG00000079317,Trappc2,1432158_a_at
ENSMUSG00000024816,Frmd8,1432848_a_at
ENSMUSG00000017146,Brca1,1424629_at
ENSMUSG00000017146,Brca1,1451417_at
ENSMUSG00000017146,Brca1,1424630_a_at
ENSMUSG00000017146,Brca1,1427698_at
ENSMUSG00000029505,Ep400,1453130_at
ENSMUSG00000029505,Ep400,1437020_at
ENSMUSG00000029505,Ep400,1426860_at
ENSMUSG00000029505,Ep400,1446210_at
ENSMUSG00000029505,Ep400,1447349_s_at
ENSMUSG00000079703,Ssxb8,1449912_at
ENSMUSG00000078427,Sarnp,1456626_a_at
ENSMUSG00000078427,Sarnp,1439438_a_at
ENSMUSG00000078427,Sarnp,1416095_x_at
ENSMUSG00000031970,Dbndd1,1449307_at
ENSMUSG00000019039,Dalrd3,1423894_a_at
ENSMUSG00000024818,Slc25a45,1426883_at
ENSMUSG00000079316,Rab9,1448391_at
ENSMUSG00000022175,Lrp10,1416836_at
ENSMUSG00000051906,Cd209f,1449971_a_at
ENSMUSG00000030793,Pycard,1435973_at
ENSMUSG00000030793,Pycard,1417347_at
ENSMUSG00000030793,Pycard,1446926_at
ENSMUSG00000030793,Pycard,1417346_at
ENSMUSG00000089942,Pira2,1418809_at
ENSMUSG00000089942,Pira2,1420464_s_at
ENSMUSG00000089942,Pira2,1452487_x_at
ENSMUSG00000064440,Gm26224,1424843_a_at
ENSMUSG00000080463,Gm22489,1424843_a_at
ENSMUSG00000064816,Gm22357,1436222_at
ENSMUSG00000064816,Gm22357,1424843_a_at
ENSMUSG00000084667,Gm23212,1436222_at
ENSMUSG00000077220,Snord78,1436222_at
ENSMUSG00000065160,Gm50452,1455904_at
ENSMUSG00000065735,Snord80,1455904_at
ENSMUSG00000078208,Fthl17b,1419540_at
ENSMUSG00000060685,Fthl17c,1419540_at
ENSMUSG00002075950,,1455904_at
ENSMUSG00000079168,Cd209g,1449918_at
ENSMUSG00000064968,Snord47,1455904_at
ENSMUSG00000065228,Gm25789,1455904_at
ENSMUSG00000078206,Fthl17d,1419540_at
ENSMUSG00000025151,Maged1,1450062_a_at
ENSMUSG00000113188,Gm35638,1415693_at
ENSMUSG00000112474,Gm46209,1423855_x_at
ENSMUSG00000112474,Gm46209,1436822_x_at
ENSMUSG00000112474,Gm46209,1435791_x_at
ENSMUSG00000071414,Gm6736,1448319_at
ENSMUSG00000071414,Gm6736,1456590_x_at
ENSMUSG00000071414,Gm6736,1437133_x_at
ENSMUSG00000025353,Ormdl2,1424235_at
ENSMUSG00000028669,Pithd1,1428675_at
ENSMUSG00000005609,Ctr9,1422680_at
ENSMUSG00000005609,Ctr9,1422681_at
ENSMUSG00000005609,Ctr9,1422679_s_at
ENSMUSG00000005609,Ctr9,1442240_at
ENSMUSG00000005609,Ctr9,1448076_at
ENSMUSG00000034361,Cpne2,1424831_at
ENSMUSG00000042622,Maff,1418936_at
ENSMUSG00000101502,Rpl7a-ps10,1422613_a_at
ENSMUSG00000020357,Flt4,1421442_at
ENSMUSG00000020357,Flt4,1444052_at
ENSMUSG00000066357,Wdr6,1455940_x_at
ENSMUSG00000066357,Wdr6,1415770_at
ENSMUSG00000024826,Dpf2,1416534_at
ENSMUSG00000023206,Il15ra,1448681_at
ENSMUSG00000023206,Il15ra,1422397_a_at
ENSMUSG00000028152,Tspan5,1431530_a_at
ENSMUSG00000028152,Tspan5,1417179_at
ENSMUSG00000028152,Tspan5,1447245_at
ENSMUSG00000025732,Mcrip2,1417212_at
ENSMUSG00000009035,Tmem184b,1427059_at
ENSMUSG00000022176,Rem2,1448860_at
ENSMUSG00000037405,Icam1,1424067_at
ENSMUSG00000064057,Scgb3a1,1419699_at
ENSMUSG00000022831,Hcls1,1418842_at
ENSMUSG00000028687,Mutyh,1422816_a_at
ENSMUSG00000021794,Glud1,1448253_at
ENSMUSG00000021794,Glud1,1416209_at
ENSMUSG00000021794,Glud1,1449523_at
ENSMUSG00000083468,Gm9431,1451184_at
ENSMUSG00000071815,Fthl17e,1419540_at
ENSMUSG00000083714,Fthl17-ps1,1419540_at
ENSMUSG00000000402,Egfl6,1419332_at
ENSMUSG00000026425,Srgap2,1434406_at
ENSMUSG00000026425,Srgap2,1434407_at
ENSMUSG00000026425,Srgap2,1427967_at
ENSMUSG00000026425,Srgap2,1429884_at
ENSMUSG00000115431,Gm3219,1449523_at
ENSMUSG00000011148,Adssl1,1449383_at
ENSMUSG00000086123,Gm16060,1429077_x_at
ENSMUSG00000086123,Gm16060,1455767_x_at
ENSMUSG00000072249,Fthl17f,1419540_at
ENSMUSG00000022433,Csnk1e,1417175_at
ENSMUSG00000022433,Csnk1e,1417176_at
ENSMUSG00000022433,Csnk1e,1435373_at
ENSMUSG00000074420,Gm10693,1420464_s_at
ENSMUSG00000083123,Fthl17-ps2,1419540_at
ENSMUSG00000071192,Wfikkn1,1427566_at
ENSMUSG00000040220,Gas8,1418361_at
ENSMUSG00000023064,Sncg,1417788_at
ENSMUSG00000067147,Rpl7a-ps11,1422613_a_at
ENSMUSG00000001014,Icam4,1422930_at
ENSMUSG00000071723,Gspt2,1418109_at
ENSMUSG00000023830,Igf2r,1424112_at
ENSMUSG00000023830,Igf2r,1424111_at
ENSMUSG00000023110,Prmt5,1427439_s_at
ENSMUSG00000024833,Pola2,1448369_at
ENSMUSG00000024833,Pola2,1425794_at
ENSMUSG00000074417,Gm14548,1420464_s_at
ENSMUSG00000108437,Gm19366,1450840_a_at
ENSMUSG00000108696,Gm5738,1418576_at
ENSMUSG00000108381,Gm9299,1424373_at
ENSMUSG00000030427,Lilra6,1420464_s_at
ENSMUSG00000030427,Lilra6,1418809_at
ENSMUSG00000025350,Rdh5,1418808_at
ENSMUSG00000025350,Rdh5,1422614_s_at
ENSMUSG00000083852,Gm13007,1416415_a_at
ENSMUSG00000021461,Fancc,1450861_at
ENSMUSG00000015342,Xk,1450189_at
ENSMUSG00000015342,Xk,1453866_a_at
ENSMUSG00000028668,Eloa,1434117_at
ENSMUSG00000028668,Eloa,1450676_at
ENSMUSG00000028668,Eloa,1422591_at
ENSMUSG00000039960,Rhou,1449028_at
ENSMUSG00000039960,Rhou,1449027_at
ENSMUSG00000090247,Bloc1s1,1422614_s_at
ENSMUSG00000033014,Trim33,1455189_at
ENSMUSG00000033014,Trim33,1426954_at
ENSMUSG00000020362,Cnot6,1426685_a_at
ENSMUSG00000020362,Cnot6,1426684_at
ENSMUSG00000020362,Cnot6,1426682_at
ENSMUSG00000020362,Cnot6,1426683_at
ENSMUSG00000100200,H2al1m,1419187_at
ENSMUSG00000032452,Clstn2,1441165_s_at
ENSMUSG00000032452,Clstn2,1422158_at
ENSMUSG00000071722,Spin4,1427985_at
ENSMUSG00000064326,Siva1,1418377_a_at
ENSMUSG00000064326,Siva1,1452020_a_at
ENSMUSG00000064326,Siva1,1433680_x_at
ENSMUSG00000064326,Siva1,1426323_x_at
ENSMUSG00000019478,Rab4a,1449048_s_at
ENSMUSG00000019478,Rab4a,1418341_at
ENSMUSG00000100448,H2al1k,1419187_at
ENSMUSG00000019795,Pcmt1,1456604_a_at
ENSMUSG00000019795,Pcmt1,1422665_a_at
ENSMUSG00000019795,Pcmt1,1431085_a_at
ENSMUSG00000019795,Pcmt1,1431086_s_at
ENSMUSG00000049775,Tmsb4x,1415906_at
ENSMUSG00000001729,Akt1,1416657_at
ENSMUSG00000001729,Akt1,1425711_a_at
ENSMUSG00000001729,Akt1,1440950_at
ENSMUSG00000044216,Kcnj4,1451808_at
ENSMUSG00000083344,Gm7363,1456628_x_at
ENSMUSG00000040522,Tlr8,1450267_at
ENSMUSG00000010830,Kdelr3,1418538_at
ENSMUSG00000039176,Polg,1423273_at
ENSMUSG00000039176,Polg,1423272_at
ENSMUSG00000039176,Polg,1437564_at
ENSMUSG00000022177,Haus4,1451103_at
ENSMUSG00000015340,Cybb,1436779_at
ENSMUSG00000015340,Cybb,1436778_at
ENSMUSG00000015340,Cybb,1422978_at
ENSMUSG00000055065,Ddx17,1439037_at
ENSMUSG00000055065,Ddx17,1452155_a_at
ENSMUSG00000055065,Ddx17,1437773_x_at
ENSMUSG00000083061,Gm12191,1418273_a_at
ENSMUSG00000031971,Ccsap,1431027_at
ENSMUSG00000031971,Ccsap,1451483_s_at
ENSMUSG00000031971,Ccsap,1424796_at
ENSMUSG00000025582,Nptx1,1434877_at
ENSMUSG00000025582,Nptx1,1422130_at
ENSMUSG00000032174,Icam5,1418619_at
ENSMUSG00000083911,Gm4342,1454856_x_at
ENSMUSG00000083911,Gm4342,1434231_x_at
ENSMUSG00000083911,Gm4342,1416243_a_at
ENSMUSG00000031972,Acta1,1427735_a_at
ENSMUSG00000061981,Flot2,1438164_x_at
ENSMUSG00000061981,Flot2,1417544_a_at
ENSMUSG00000022178,Ajuba,1421344_a_at
ENSMUSG00000026058,Khdrbs2,1422117_s_at
ENSMUSG00000111692,Gm49373,1430293_a_at
ENSMUSG00000111692,Gm49373,1446427_at
ENSMUSG00000111497,Gm38431,1430293_a_at
ENSMUSG00000111497,Gm38431,1427111_s_at
ENSMUSG00000111497,Gm38431,1427110_at
ENSMUSG00000044583,Tlr7,1422010_at
ENSMUSG00000044583,Tlr7,1449640_at
ENSMUSG00000044583,Tlr7,1419848_x_at
ENSMUSG00000024068,Spast,1460400_at
ENSMUSG00000024068,Spast,1454794_at
ENSMUSG00000021796,Bmpr1a,1425491_at
ENSMUSG00000021796,Bmpr1a,1425493_at
ENSMUSG00000021796,Bmpr1a,1451729_at
ENSMUSG00000021796,Bmpr1a,1425492_at
ENSMUSG00000021796,Bmpr1a,1425494_s_at
ENSMUSG00000032456,Nmnat3,1424899_at
ENSMUSG00000040034,Nup43,1432188_s_at
ENSMUSG00000026432,Avpr1b,1422204_at
ENSMUSG00000047213,Ythdf3,1426840_at
ENSMUSG00000047213,Ythdf3,1426842_at
ENSMUSG00000047213,Ythdf3,1426841_at
ENSMUSG00000025742,Prps2,1420637_at
ENSMUSG00000025742,Prps2,1454843_at
ENSMUSG00000025742,Prps2,1420638_at
ENSMUSG00000037624,Kcnk2,1449158_at
ENSMUSG00000031176,Dynlt3,1449928_at
ENSMUSG00000031176,Dynlt3,1449929_at
ENSMUSG00000031176,Dynlt3,1459854_s_at
ENSMUSG00000031176,Dynlt3,1420614_at
ENSMUSG00000046402,Rbp1,1448754_at
ENSMUSG00000038324,Trpc4ap,1460720_at
ENSMUSG00000040021,Lats1,1427679_at
ENSMUSG00000040021,Lats1,1435739_at
ENSMUSG00000079677,Fdx2,1430293_a_at
ENSMUSG00000022193,Psmb5,1415676_a_at
ENSMUSG00000040456,H2ap,1420424_at
ENSMUSG00000020166,Cnot2,1436980_x_at
ENSMUSG00000020166,Cnot2,1454602_s_at
ENSMUSG00000020166,Cnot2,1456576_x_at
ENSMUSG00000020166,Cnot2,1454603_a_at
ENSMUSG00000043923,Ccdc84,1454839_a_at
ENSMUSG00000043923,Ccdc84,1439061_at
ENSMUSG00000024942,Capn1,1417228_at
ENSMUSG00000024942,Capn1,1417229_at
ENSMUSG00000021798,Ldb3,1451999_at
ENSMUSG00000021798,Ldb3,1433783_at
ENSMUSG00000021798,Ldb3,1416752_at
ENSMUSG00000091734,Vmn1r29,1422387_at
ENSMUSG00000082896,Gm5844,1438902_a_at
ENSMUSG00000082896,Gm5844,1437497_a_at
ENSMUSG00000025128,Bhlhe22,1418271_at
ENSMUSG00000003031,Cdkn1b,1419497_at
ENSMUSG00000003031,Cdkn1b,1434045_at
ENSMUSG00000039519,Cyp7b1,1421074_at
ENSMUSG00000039519,Cyp7b1,1421075_s_at
ENSMUSG00000059291,Rpl11,1417615_a_at
ENSMUSG00000059291,Rpl11,1448773_at
ENSMUSG00000022429,Dmc1,1449819_at
ENSMUSG00000022429,Dmc1,1420335_at
ENSMUSG00000078247,Airn,1451634_at
ENSMUSG00000102824,Pdcd5-ps,1450638_at
ENSMUSG00000100481,Gm7114,1451748_a_at
ENSMUSG00000020363,Gfpt2,1418753_at
ENSMUSG00000095670,Vmn1r30,1422395_at
ENSMUSG00000039509,Nup133,1423788_at
ENSMUSG00000039509,Nup133,1451111_at
ENSMUSG00000039509,Nup133,1436816_at
ENSMUSG00000039509,Nup133,1423787_at
ENSMUSG00000039509,Nup133,1441235_at
ENSMUSG00000068037,Mas1,1422936_at
ENSMUSG00000028059,Arhgef2,1421042_at
ENSMUSG00000028059,Arhgef2,1427646_a_at
ENSMUSG00000028059,Arhgef2,1421043_s_at
ENSMUSG00000029063,Nadk,1416248_at
ENSMUSG00000029063,Nadk,1416249_at
ENSMUSG00000029093,Sorcs2,1419358_at
ENSMUSG00000024807,Syvn1,1428070_at
ENSMUSG00000024807,Syvn1,1443609_s_at
ENSMUSG00000020832,Eral1,1420519_a_at
ENSMUSG00000020832,Eral1,1460548_a_at
ENSMUSG00000020832,Eral1,1420520_x_at
ENSMUSG00000020832,Eral1,1433753_x_at
ENSMUSG00000052160,Pld4,1433678_at
ENSMUSG00000059408,Mrgprh,1421590_at
ENSMUSG00000029700,Slc13a1,1431379_a_at
ENSMUSG00000025730,Rab40c,1424332_at
ENSMUSG00000025730,Rab40c,1424331_at
ENSMUSG00000056851,Pcbp2,1421743_a_at
ENSMUSG00000056851,Pcbp2,1435881_at
ENSMUSG00000037750,Fam222b,1424663_at
ENSMUSG00000037750,Fam222b,1424664_at
ENSMUSG00000016349,Eef1a2,1418062_at
ENSMUSG00000017386,Traf4,1416571_at
ENSMUSG00000017386,Traf4,1460642_at
ENSMUSG00000043430,Psapl1,1440186_s_at
ENSMUSG00000043430,Psapl1,1429457_at
ENSMUSG00000105904,Mir24-1,1460695_a_at
ENSMUSG00000031774,Psme3ip1,1417243_at
ENSMUSG00000037337,Map4k1,1439323_a_at
ENSMUSG00000021466,Ptch1,1428853_at
ENSMUSG00000021466,Ptch1,1450824_at
ENSMUSG00000029198,Grpel1,1417320_at
ENSMUSG00000043122,A530016L24Rik,1438734_at
ENSMUSG00000043122,A530016L24Rik,1451606_at
ENSMUSG00000026134,Prim2,1418035_a_at
ENSMUSG00000026134,Prim2,1418036_at
ENSMUSG00000038312,Edem2,1423695_at
ENSMUSG00000017405,Nek8,1450337_a_at
ENSMUSG00000007872,Id3,1416630_at
ENSMUSG00000029196,Tada2b,1434569_at
ENSMUSG00000023089,Ndufa5,1417285_a_at
ENSMUSG00000023089,Ndufa5,1417286_at
ENSMUSG00000037594,Clba1,1424940_s_at
ENSMUSG00000037594,Clba1,1451533_at
ENSMUSG00000050677,Ccdc96,1419306_at
ENSMUSG00000029507,Pus1,1418869_a_at
ENSMUSG00000090084,Srpx,1451939_a_at
ENSMUSG00000047832,Cdca4,1456240_x_at
ENSMUSG00000047832,Cdca4,1423682_a_at
ENSMUSG00000047832,Cdca4,1423683_at
ENSMUSG00000033788,Dysf,1451891_a_at
ENSMUSG00000073406,H2-Bl,1450531_at
ENSMUSG00000021298,Gpr132,1421755_at
ENSMUSG00000021298,Gpr132,1444233_at
ENSMUSG00000103746,1700001G17Rik,1449562_at
ENSMUSG00000028497,Hacd4,1450967_at
ENSMUSG00000027611,Procr,1420664_s_at
ENSMUSG00000004552,Ctse,1418989_at
ENSMUSG00000002799,Jag2,1426430_at
ENSMUSG00000002799,Jag2,1426431_at
ENSMUSG00000027612,Mmp24,1417678_at
ENSMUSG00000027612,Mmp24,1448806_at
ENSMUSG00000032454,Rbp2,1422846_at
ENSMUSG00000074649,BC029722,1428442_at
ENSMUSG00000016344,Ppdpf,1428381_a_at
ENSMUSG00000064145,Arih2,1454802_x_at
ENSMUSG00000064145,Arih2,1418523_at
ENSMUSG00000064145,Arih2,1449119_at
ENSMUSG00000064145,Arih2,1455013_at
ENSMUSG00000026605,Cenpf,1452334_at
ENSMUSG00000026605,Cenpf,1458447_at
ENSMUSG00000026605,Cenpf,1427161_at
ENSMUSG00000002804,Nudt14,1424753_at
ENSMUSG00000048806,Ifnb1,1422305_at
ENSMUSG00000031358,Msl3,1448645_at
ENSMUSG00000028684,Urod,1443849_x_at
ENSMUSG00000028684,Urod,1417206_at
ENSMUSG00000038023,Atp6v0a2,1449870_a_at
ENSMUSG00000038023,Atp6v0a2,1434791_at
ENSMUSG00000038023,Atp6v0a2,1424513_at
ENSMUSG00000058594,Fbh1,1452153_at
ENSMUSG00000007338,Mrpl49,1423219_a_at
ENSMUSG00000007338,Mrpl49,1423218_a_at
ENSMUSG00000021470,Ercc6l2,1460404_at
ENSMUSG00000021470,Ercc6l2,1452573_a_at
ENSMUSG00000021470,Ercc6l2,1452447_at
ENSMUSG00000021470,Ercc6l2,1453985_at
ENSMUSG00000095270,Ifna9,1422406_at
ENSMUSG00000078480,Mrpl48-ps,1428302_at
ENSMUSG00000078480,Mrpl48-ps,1437997_x_at
ENSMUSG00000038274,Fau,1417452_a_at
ENSMUSG00000010205,Raver1,1427110_at
ENSMUSG00000010205,Raver1,1427111_s_at
ENSMUSG00000021143,Pacs2,1434255_at
ENSMUSG00000021143,Pacs2,1426963_at
ENSMUSG00000031974,Abcb10,1454265_a_at
ENSMUSG00000031974,Abcb10,1416402_at
ENSMUSG00000031974,Abcb10,1416403_at
ENSMUSG00000052572,Dlg2,1437927_at
ENSMUSG00000052572,Dlg2,1421200_at
ENSMUSG00000052572,Dlg2,1421199_at
ENSMUSG00000031355,Arhgap6,1456333_a_at
ENSMUSG00000031355,Arhgap6,1417704_a_at
ENSMUSG00000031355,Arhgap6,1451867_x_at
ENSMUSG00000038697,Taf5l,1448195_at
ENSMUSG00000075227,Znhit2,1416651_at
ENSMUSG00000024799,Tm7sf2,1460684_at
ENSMUSG00000098907,Mir7082,1427110_at
ENSMUSG00000098907,Mir7082,1427111_s_at
ENSMUSG00000032602,Slc25a20,1423109_s_at
ENSMUSG00000032602,Slc25a20,1423108_at
ENSMUSG00000073405,H2-T-ps,1419658_at
ENSMUSG00000073405,H2-T-ps,1449556_at
ENSMUSG00000038751,Ptk6,1450271_at
ENSMUSG00000038751,Ptk6,1442923_at
ENSMUSG00000025348,Itga7,1418393_a_at
ENSMUSG00000089704,Galnt2,1425610_s_at
ENSMUSG00000089704,Galnt2,1452182_at
ENSMUSG00000089704,Galnt2,1426756_at
ENSMUSG00000052688,Rab7b,1444063_at
ENSMUSG00000052688,Rab7b,1435830_a_at
ENSMUSG00000052688,Rab7b,1424987_at
ENSMUSG00000079491,H2-T10,1449875_s_at
ENSMUSG00000079491,H2-T10,1439121_at
ENSMUSG00000019437,Tlcd1,1452132_at
ENSMUSG00000019437,Tlcd1,1430084_at
ENSMUSG00000019437,Tlcd1,1426616_at
ENSMUSG00000019437,Tlcd1,1436404_at
ENSMUSG00000027613,Eif6,1427578_a_at
ENSMUSG00000041523,Upk2,1421781_at
ENSMUSG00000021799,Opn4,1421584_at
ENSMUSG00000021144,Mta1,1417295_at
ENSMUSG00000094437,Gm9830,1428966_at
ENSMUSG00000078355,Ifna16,1450564_x_at
ENSMUSG00000078354,Ifna2,1423028_at
ENSMUSG00000100079,Ifnab,1450613_x_at
ENSMUSG00000001604,Tcea3,1424531_a_at
ENSMUSG00000027579,Srms,1449287_at
ENSMUSG00000032458,Copb2,1452102_at
ENSMUSG00000032458,Copb2,1456175_a_at
ENSMUSG00000004768,Rab23,1452113_a_at
ENSMUSG00000004768,Rab23,1422399_a_at
ENSMUSG00000004768,Rab23,1454876_at
ENSMUSG00000083993,Gm14398,1451184_at
ENSMUSG00000070923,Klhl9,1433442_at
ENSMUSG00000058546,Rpl23a,1426660_x_at
ENSMUSG00000058546,Rpl23a,1426659_a_at
ENSMUSG00000058546,Rpl23a,1437975_a_at
ENSMUSG00000058546,Rpl23a,1437976_x_at
ENSMUSG00000117268,Gm49884,1425322_at
ENSMUSG00000094618,Gm13271,1425322_at
ENSMUSG00000081501,Gm13286,1425322_at
ENSMUSG00000046861,Hectd3,1423913_at
ENSMUSG00000046861,Hectd3,1434293_at
ENSMUSG00000032459,Mrps22,1416595_at
ENSMUSG00000050079,Rspry1,1424134_at
ENSMUSG00000050079,Rspry1,1424135_at
ENSMUSG00000033122,Hsd17b3,1421671_at
ENSMUSG00000024792,Zfpl1,1417119_at
ENSMUSG00000064540,Snord42a,1426660_x_at
ENSMUSG00000064540,Snord42a,1426659_a_at
ENSMUSG00000077625,Snord4a,1426660_x_at
ENSMUSG00000077625,Snord4a,1426659_a_at
ENSMUSG00000065676,Snord42b,1437975_a_at
ENSMUSG00000025371,Chmp6,1433684_at
ENSMUSG00000042215,Bag2,1423948_at
ENSMUSG00000029512,Ulk1,1416504_at
ENSMUSG00000029512,Ulk1,1448370_at
